onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
426.3526705	2.7	forage	0	2.627	n/a	n/a	n/a	-8.522339587	65	5	58.13854937	0
433.2583598	2.7	engage	0	5.65	99	50	1	n/a	n/a	n/a	n/a	n/a
446.0985258	2.7	forage	0	1.367	n/a	n/a	n/a	-11.12672233	81.66666667	5	66.37264222	0
451.9220989	2.7	engage	0	0.695	94.25	21	1	n/a	n/a	n/a	n/a	n/a
462.0619995	2.7	forage	0	1.762	n/a	n/a	n/a	8.348495213	73.33333333	20	41.17599718	0
469.9045008	2.7	engage	0	1.021	14.2	65.6	1	n/a	n/a	n/a	n/a	n/a
479.3141497	2.7	forage	0	5.539	n/a	n/a	n/a	-3.080748789	86.66666667	5	56.09579498	0
489.1198199	2.7	engage	0	0.689	89.1	40.5	0	n/a	n/a	n/a	n/a	n/a
502.5638284	2.7	forage	0	4.2	n/a	n/a	n/a	24.35914525	80	10	30.88199789	0
513.6349569	2.7	engage	0	2.671	13.65	20.7	1	n/a	n/a	n/a	n/a	n/a
523.4604833	2.7	forage	0	4.477	n/a	n/a	n/a	30.71038512	78.33333333	10	25.32334893	0
531.8505348	2.7	engage	0	1.476	11.7	32	0	n/a	n/a	n/a	n/a	n/a
540.6922514	2.7	forage	0	2.286	n/a	n/a	n/a	14.79894036	65	20	30.88199789	0
546.3662802	2.7	engage	0	1.122	24	19.2	1	n/a	n/a	n/a	n/a	n/a
555.3722451	2.7	forage	0	2.524	n/a	n/a	n/a	22.14942575	86.66666667	20	36.65643076	0
562.1819992	2.7	engage	0	1.218	21.9	19.6	0	n/a	n/a	n/a	n/a	n/a
572.6421965	2.7	forage	0	4.04	n/a	n/a	n/a	-8.288647452	76.66666667	5	63.04099391	0
580.9475036	2.7	engage	0	0.975	20.75	24	0	n/a	n/a	n/a	n/a	n/a
591.4370589	2.7	forage	0	1.899	n/a	n/a	n/a	-12.946666	70	5	60.5	0
598.196526	2.7	engage	0	1.142	94.6	6.4	1	n/a	n/a	n/a	n/a	n/a
608.4365096	2.7	forage	0	5.26	n/a	n/a	n/a	10.20761196	85	5	48.45261808	0
617.56196	2.7	engage	0	1.804	26.85	61.65	1	n/a	n/a	n/a	n/a	n/a
625.474373	2.7	forage	0	6.714	n/a	n/a	n/a	-21.82084402	63.33333333	20	68.93051154	0
640.4438867	2.7	engage	0	2.061	35.5	82.55	0	n/a	n/a	n/a	n/a	n/a
654.2510852	2.7	forage	0	1.326	n/a	n/a	n/a	2.476037423	75	10	50.52746341	0
660.2121768	2.7	engage	0	0.954	51.5	44.45	1	n/a	n/a	n/a	n/a	n/a
671.7203647	2.7	forage	0	1.45	n/a	n/a	n/a	14.03119226	75	5	40.43624566	0
679.4915293	2.7	engage	0	1.679	13.75	18.8	0	n/a	n/a	n/a	n/a	n/a
688.7814282	2.7	forage	0	8.443	n/a	n/a	n/a	16.22007109	95	10	43.89210804	0
701.4734551	2.7	engage	0	1.195	47.6	9.9	1	n/a	n/a	n/a	n/a	n/a
711.6711572	2.7	forage	0	1.816	n/a	n/a	n/a	-22.41212883	70	10	69.07741059	0
719.2890433	2.7	engage	0	1.143	87.75	91.8	1	n/a	n/a	n/a	n/a	n/a
728.9848737	2.7	forage	0	2.221	n/a	n/a	n/a	12.11661721	65	10	35.55703938	0
734.688162	2.7	engage	0	1.234	50.05	26.2	1	n/a	n/a	n/a	n/a	n/a
745.1792174	2.7	forage	0	1.712	n/a	n/a	n/a	-11.65740322	63.33333333	5	56.54562145	0
752.1373308	2.7	engage	0	2.307	63.45	91.3	0	n/a	n/a	n/a	n/a	n/a
764.2966664	2.7	forage	0	2.907	n/a	n/a	n/a	-7.162790269	85	5	60.5	1
772.5136062	2.7	forage	0	0.772	n/a	n/a	n/a	15.04723941	81.66666667	20	41.7829586	0
779.4187061	2.7	engage	0	0.841	44.45	38.8	0	n/a	n/a	n/a	n/a	n/a
792.560489	2.7	forage	0	6.425	n/a	n/a	n/a	7.378666398	88.33333333	20	48.43269956	0
802.0507159	2.7	engage	0	1.287	60.75	7.5	0	n/a	n/a	n/a	n/a	n/a
812.2091929	2.7	forage	0	1.618	n/a	n/a	n/a	-3.674818503	81.66666667	10	58.13854937	0
821.032808	2.7	engage	0	1.153	88	89.5	1	n/a	n/a	n/a	n/a	n/a
833.1389764	2.7	forage	0	10.742	n/a	n/a	n/a	-11.30202371	68.33333333	20	60.91745888	0
849.7478067	2.7	engage	0	0.67	50.85	91.2	0	n/a	n/a	n/a	n/a	n/a
862.8566978	2.7	forage	0	1.907	n/a	n/a	n/a	-4.933926865	81.66666667	5	61.76399577	0
870.4131792	2.7	engage	0	0.86	39.3	34.8	1	n/a	n/a	n/a	n/a	n/a
880.6091829	2.7	forage	0	1.742	n/a	n/a	n/a	-16.52792281	73.33333333	20	66.37264222	0
888.3620286	2.7	engage	0	0.999	55.25	23.8	1	n/a	n/a	n/a	n/a	n/a
900.6023157	2.7	forage	0	2.222	n/a	n/a	n/a	-19.807451	61.66666667	10	60.86821588	0
908.5607338	2.7	engage	0	0.577	50.75	31.8	0	n/a	n/a	n/a	n/a	n/a
917.7040814	2.7	forage	0	1.21	n/a	n/a	n/a	30.07243935	98.33333333	5	30.95530909	0
924.4632101	2.7	engage	0	0.75	29.7	40	1	n/a	n/a	n/a	n/a	n/a
932.7687375	2.7	forage	0	1.297	n/a	n/a	n/a	-18.44858408	63.33333333	5	60.11712188	0
938.6255915	2.7	engage	0	0.884	88.55	23.25	1	n/a	n/a	n/a	n/a	n/a
949.1406943	2.7	forage	0	1.228	n/a	n/a	n/a	36.2727227	78.33333333	10	15.14305115	0
955.6919386	2.7	engage	0	0.463	14.1	15.4	1	n/a	n/a	n/a	n/a	n/a
967.7310816	2.7	forage	0	0.599	n/a	n/a	n/a	28.94691414	90	20	30.88199789	0
974.390145	2.7	engage	0	0.961	25.35	37.2	0	n/a	n/a	n/a	n/a	n/a
986.4357472	2.7	forage	0	2.018	n/a	n/a	n/a	-3.755857351	86.66666667	20	58.68741512	0
993.4055867	2.7	engage	0	0.475	13.6	25.85	0	n/a	n/a	n/a	n/a	n/a
1002.400075	2.7	forage	0	0.845	n/a	n/a	n/a	3.056938786	81.66666667	20	51.46999648	0
1011.356082	2.7	engage	0	1.319	37.5	54	1	n/a	n/a	n/a	n/a	n/a
1021.363331	2.7	forage	0	1.382	n/a	n/a	n/a	-34.71629361	48.33333333	5	67.3110256	0
1030.036745	2.7	engage	0	0.94	30.8	45.5	0	n/a	n/a	n/a	n/a	n/a
1039.12854	2.7	forage	0	2.218	n/a	n/a	n/a	-22.91575373	63.33333333	10	68.91723253	0
1046.05237	2.7	engage	0	0.524	85.8	32.75	1	n/a	n/a	n/a	n/a	n/a
1056.596883	2.7	forage	0	1.114	n/a	n/a	n/a	10.91931157	93.33333333	20	45.81396811	0
1065.551157	2.7	engage	0	0.616	43.2	23	1	n/a	n/a	n/a	n/a	n/a
1076.109989	2.7	forage	0	0.676	n/a	n/a	n/a	-8.450983351	90	20	66	0
1083.070096	2.7	engage	0	0.799	4.8	66	0	n/a	n/a	n/a	n/a	n/a
1095.356341	2.7	forage	0	1.42	n/a	n/a	n/a	-9.446282045	66.66666667	5	57.20348574	0
1106.081984	2.7	engage	0	1.879	44.25	27.5	0	n/a	n/a	n/a	n/a	n/a
1116.307871	2.7	forage	0	1.182	n/a	n/a	n/a	-5.260590514	85	10	61.76399577	0
1126.280818	2.7	engage	0	0.438	40.2	105.6	0	n/a	n/a	n/a	n/a	n/a
1136.491989	2.7	forage	0	1.346	n/a	n/a	n/a	8.118251932	66.66666667	20	38.14589306	0
1146.350841	2.7	engage	0	0.559	22.05	4.9	1	n/a	n/a	n/a	n/a	n/a
1156.588234	2.7	forage	0	2.221	n/a	n/a	n/a	-18.6143135	75	20	71.4723354	0
1163.495245	2.7	engage	0	0.586	76.05	6.15	1	n/a	n/a	n/a	n/a	n/a
1174.752708	2.7	forage	0	1.104	n/a	n/a	n/a	0.245219053	95	5	57.20348574	0
1183.727303	2.7	engage	0	0.962	16.25	92.4	0	n/a	n/a	n/a	n/a	n/a
1192.722716	2.7	forage	0	1.379	n/a	n/a	n/a	-9.954425498	75	10	60.5	0
1198.277433	2.7	engage	0	0.965	74.25	4.5	1	n/a	n/a	n/a	n/a	n/a
1208.319301	2.7	forage	0	3.404	n/a	n/a	n/a	-10.35807052	66.66666667	10	55	0
1214.692013	2.7	engage	0	0.869	81	5.9	1	n/a	n/a	n/a	n/a	n/a
1224.70462	2.7	forage	0	2.775	n/a	n/a	n/a	-20.84090841	71.66666667	10	70.45427795	0
1231.64102	2.7	engage	0	1.154	68.9	27.2	0	n/a	n/a	n/a	n/a	n/a
1240.043073	2.7	forage	0	1.281	n/a	n/a	n/a	-6.611508475	66.66666667	10	56.09579498	0
1245.690146	2.7	engage	0	0.43	61.05	35.4	0	n/a	n/a	n/a	n/a	n/a
1256.985731	2.7	forage	0	1.124	n/a	n/a	n/a	25.83951511	88.33333333	10	32.30174539	0
1262.639154	2.7	engage	0	0.62	14.7	38.4	1	n/a	n/a	n/a	n/a	n/a
1272.586753	2.7	forage	0	1.501	n/a	n/a	n/a	-26.33500662	60	20	66	0
1279.204715	2.7	engage	0	0.396	99	14.7	1	n/a	n/a	n/a	n/a	n/a
1288.245706	2.7	forage	0	1.157	n/a	n/a	n/a	-3.79346277	86.66666667	20	60.11712188	0
1294.953778	2.7	engage	0	0.735	12.6	47.85	0	n/a	n/a	n/a	n/a	n/a
1308.617268	2.7	forage	0	1.27	n/a	n/a	n/a	3.548391261	73.33333333	20	43.89210804	0
1316.235895	2.7	engage	0	0.526	69.2	8.1	1	n/a	n/a	n/a	n/a	n/a
1332.177656	2.7	forage	0	0.92	n/a	n/a	n/a	-6.523221501	78.33333333	20	60.57220462	0
1338.801089	2.7	engage	0	0.728	103.8	47.2	1	n/a	n/a	n/a	n/a	n/a
