onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
521.8380558	2.7	forage	0	4.075	n/a	n/a	n/a	-9.942087085	56.66666667	5	50.52746341	1
532.8231976	2.7	forage	0	0.467	n/a	n/a	n/a	4.194304445	61.66666667	10	40.60444646	0
538.3957005	2.7	engage	0	0.871	27.6	43.2	0	n/a	n/a	n/a	n/a	n/a
549.5035372	2.7	forage	0	9.809	n/a	n/a	n/a	6.718072532	63.33333333	10	36.65643076	0
563.327462	2.7	engage	0	1.28	19.2	43.4	1	n/a	n/a	n/a	n/a	n/a
571.6245222	2.7	forage	0	5.942	n/a	n/a	n/a	22.82099324	83.33333333	5	30.95530909	1
585.1716822	2.7	forage	0	3.92	n/a	n/a	n/a	-5.948387908	70	20	52.67451335	0
594.1089621	2.7	engage	0	1.124	27.5	70.65	0	n/a	n/a	n/a	n/a	n/a
604.1020659	2.7	forage	0	8.774	n/a	n/a	n/a	-11.44621163	80	5	66	0
617.9408296	2.7	engage	0	1.078	8.9	62.4	0	n/a	n/a	n/a	n/a	n/a
629.8346537	2.7	forage	0	4.001	n/a	n/a	n/a	27.07719263	81.66666667	5	30.84382073	1
639.4507747	2.7	forage	0	1.587	n/a	n/a	n/a	-11.99018996	65	20	60.86129973	0
647.2559534	2.7	engage	0	1.307	55.8	18.9	1	n/a	n/a	n/a	n/a	n/a
658.7506455	2.7	forage	0	7.567	n/a	n/a	n/a	14.52644401	80	20	40.43624566	1
672.9272979	2.7	forage	0	6.171	n/a	n/a	n/a	18.74741713	85	5	36.65089784	1
685.0448741	2.7	forage	0	3.076	n/a	n/a	n/a	-6.932639203	70	20	55.68967859	0
692.1862022	2.7	engage	0	0.934	88.55	16.8	1	n/a	n/a	n/a	n/a	n/a
703.2936427	2.7	forage	0	5.89	n/a	n/a	n/a	-5.05526382	70	20	54.30478849	0
715.2514415	2.7	engage	0	0.94	26	23.7	0	n/a	n/a	n/a	n/a	n/a
729.6963043	2.7	forage	0	7.724	n/a	n/a	n/a	-7.775321496	75	20	58.67385946	0
741.3332072	2.7	engage	0	1.009	96.25	27.4	1	n/a	n/a	n/a	n/a	n/a
751.3802673	2.7	forage	0	6.06	n/a	n/a	n/a	35.49372433	93.33333333	10	25.59501534	1
765.4898127	2.7	forage	0	2.031	n/a	n/a	n/a	16.0290931	91.66666667	20	43.90040742	0
771.3980346	2.7	engage	0	0.898	12.4	16	1	n/a	n/a	n/a	n/a	n/a
781.1884612	2.7	forage	0	11.422	n/a	n/a	n/a	16.48592794	76.66666667	5	35.56450883	0
798.6796619	2.7	engage	0	0.993	21	15.75	1	n/a	n/a	n/a	n/a	n/a
807.6725395	2.7	forage	0	9.77	n/a	n/a	n/a	24.58968362	95	20	30.28610231	1
822.4541152	2.7	forage	0	1.558	n/a	n/a	n/a	-11.25772345	80	20	60.86821588	0
828.3155841	2.7	engage	0	1.38	30.8	99	0	n/a	n/a	n/a	n/a	n/a
837.4532934	2.7	forage	0	5.804	n/a	n/a	n/a	11.05125329	78.33333333	10	42.53239274	1
850.0220436	2.7	forage	0	0.817	n/a	n/a	n/a	-19.60398706	60	10	61.91947085	0
856.9261144	2.7	engage	0	2.467	59	81	0	n/a	n/a	n/a	n/a	n/a
866.0049825	2.7	forage	0	4.888	n/a	n/a	n/a	5.463335178	80	10	49.5	1
879.149376	2.7	forage	0	4.66	n/a	n/a	n/a	-7.599927904	75	5	60.11712188	0
887.9748144	2.7	engage	0	1.31	24.2	18	0	n/a	n/a	n/a	n/a	n/a
897.0644884	2.7	forage	0	2.798	n/a	n/a	n/a	-16.1838489	75	20	65.73607967	0
905.9898069	2.7	engage	0	2.108	60.45	69.6	1	n/a	n/a	n/a	n/a	n/a
915.5473139	2.7	forage	0	2.486	n/a	n/a	n/a	-16.15456131	61.66666667	10	61.91061818	0
921.422142	2.7	engage	0	1.107	79.8	50.5	1	n/a	n/a	n/a	n/a	n/a
930.3665181	2.7	forage	0	2.597	n/a	n/a	n/a	-12.49562229	71.66666667	10	64.57693275	0
939.0210609	2.7	engage	0	1.154	59.4	10.2	1	n/a	n/a	n/a	n/a	n/a
951.1823479	2.7	forage	0	2.19	n/a	n/a	n/a	6.826001375	91.66666667	10	52.79568432	0
958.1365625	2.7	engage	0	1.344	22.8	86	0	n/a	n/a	n/a	n/a	n/a
966.7687065	2.7	forage	0	4.103	n/a	n/a	n/a	-8.870489412	65	20	57.20348574	0
976.8853865	2.7	engage	0	0.772	10.5	89.65	0	n/a	n/a	n/a	n/a	n/a
986.8463864	2.7	forage	0	8.494	n/a	n/a	n/a	7.59719833	81.66666667	10	46.92580856	0
998.3508074	2.7	engage	0	1.953	46.8	19.8	1	n/a	n/a	n/a	n/a	n/a
1012.539952	2.7	forage	0	4.667	n/a	n/a	n/a	-0.402612209	83.33333333	20	52.79568432	0
1021.116072	2.7	engage	0	2.607	20.2	50.5	0	n/a	n/a	n/a	n/a	n/a
1031.125425	2.7	forage	0	9.399	n/a	n/a	n/a	10.82161863	88.33333333	20	49.5	1
1050.044557	2.7	forage	0	6.801	n/a	n/a	n/a	-16.25066814	80	5	71.4723354	1
1062.206568	2.7	forage	0	1.332	n/a	n/a	n/a	-9.704042386	70	5	61.91061818	0
1069.013157	2.7	engage	0	1.275	33	31.5	0	n/a	n/a	n/a	n/a	n/a
1079.259173	2.7	forage	0	5.819	n/a	n/a	n/a	-20.13291585	68.33333333	10	66.17179719	0
1089.245167	2.7	engage	0	0.901	27.95	56.5	0	n/a	n/a	n/a	n/a	n/a
1099.937304	2.7	forage	0	9.129	n/a	n/a	n/a	-18.45579532	80	20	68.93051154	0
1112.178037	2.7	engage	0	0.904	28.25	57.85	0	n/a	n/a	n/a	n/a	n/a
1126.542657	2.7	forage	0	3.274	n/a	n/a	n/a	-7.911615781	83.33333333	10	61.68764147	0
1133.675851	2.7	engage	0	0.9	63	22.2	1	n/a	n/a	n/a	n/a	n/a
1143.088248	2.7	forage	0	2.709	n/a	n/a	n/a	-14.87278641	73.33333333	10	65.73607967	0
1150.958017	2.7	engage	0	2.298	40.95	24.8	1	n/a	n/a	n/a	n/a	n/a
1163.021784	2.7	forage	0	5.617	n/a	n/a	n/a	24.38042855	98.33333333	5	36.65089784	1
1177.748052	2.7	forage	0	5.767	n/a	n/a	n/a	5.091006489	83.33333333	20	52.67451335	0
1188.422433	2.7	engage	0	0.954	69	31.5	1	n/a	n/a	n/a	n/a	n/a
1202.534791	2.7	forage	0	8.319	n/a	n/a	n/a	-18.48440052	65	5	63.04099391	0
1215.820673	2.7	engage	0	1.444	14.75	38.4	0	n/a	n/a	n/a	n/a	n/a
1227.163445	2.7	forage	0	6.673	n/a	n/a	n/a	3.540626729	66.66666667	5	42.53654243	1
1240.247623	2.7	forage	0	2.676	n/a	n/a	n/a	-16.12259947	56.66666667	5	56.09579498	0
1249.002055	2.7	engage	0	0.816	83.6	19.2	1	n/a	n/a	n/a	n/a	n/a
1261.498292	2.7	forage	0	4.26	n/a	n/a	n/a	28.59682779	90	5	30.28610231	1
1273.414022	2.7	forage	0	6.671	n/a	n/a	n/a	-5.934260517	83.33333333	10	60.11712188	0
1283.15	2.7	engage	0	1.196	62.15	23.7	0	n/a	n/a	n/a	n/a	n/a
1292.894188	2.7	forage	0	6.022	n/a	n/a	n/a	-15.0344768	63.33333333	20	60.11712188	0
1304.132061	2.7	engage	0	0.758	6	95.15	0	n/a	n/a	n/a	n/a	n/a
1314.227484	2.7	forage	0	7.45	n/a	n/a	n/a	3.800950656	93.33333333	5	54.30478849	1
1329.591133	2.7	forage	0	3.14	n/a	n/a	n/a	25.51825529	95	20	35.39824456	1
1338.69338	2.7	forage	0	3.019	n/a	n/a	n/a	17.17509012	96.66666667	10	42.53239274	1
1347.171453	2.7	forage	0	1.822	n/a	n/a	n/a	-21.32786077	73.33333333	20	69.07907047	0
1355.078909	2.7	engage	0	0.939	58.2	116.35	0	n/a	n/a	n/a	n/a	n/a
1368.270768	2.7	forage	0	5.051	n/a	n/a	n/a	37.80231712	93.33333333	20	20.30581963	1
1378.536223	2.7	forage	0	1.793	n/a	n/a	n/a	-10.24151032	71.66666667	5	60.57220462	0
1384.39679	2.7	engage	0	0.904	85.2	32.4	1	n/a	n/a	n/a	n/a	n/a
1394.653061	2.7	forage	0	2.918	n/a	n/a	n/a	7.024707007	85	20	46.92580856	1
1405.435639	2.7	forage	0	1.857	n/a	n/a	n/a	19.387115	85	20	36.35848297	0
1413.04195	2.7	engage	0	1.263	54.6	44.4	1	n/a	n/a	n/a	n/a	n/a
1422.988705	2.7	forage	0	1.25	n/a	n/a	n/a	31.54504468	76.66666667	5	20.30222323	0
1432.607468	2.7	engage	0	0.76	26	27	1	n/a	n/a	n/a	n/a	n/a
1443.851358	2.7	forage	0	4.352	n/a	n/a	n/a	-19.74863605	75	20	66	0
1451.422945	2.7	engage	0	0.883	7.8	25.2	0	n/a	n/a	n/a	n/a	n/a
1459.755319	2.7	forage	0	3.246	n/a	n/a	n/a	34.07733347	96.66666667	10	26.39784216	1
1469.348188	2.7	forage	0	2.168	n/a	n/a	n/a	-13.38898613	73.33333333	20	65.74714552	1
1477.719531	2.7	forage	0	2.985	n/a	n/a	n/a	3.14030146	88.33333333	20	55	0
1485.970897	2.7	engage	0	0.646	11.8	70	1	n/a	n/a	n/a	n/a	n/a
1499.863606	2.7	forage	0	1.916	n/a	n/a	n/a	40.3504485	95	10	20.56254716	0
1505.569696	2.7	engage	0	0.631	34.4	7.5	1	n/a	n/a	n/a	n/a	n/a
1513.463311	2.7	forage	0	1.932	n/a	n/a	n/a	36.57340006	85	5	20.30222323	1
1525.826693	2.7	forage	0	0.76	n/a	n/a	n/a	-23.55464011	71.66666667	5	71.5	0
1532.637502	2.7	engage	0	1.2	12.1	91	0	n/a	n/a	n/a	n/a	n/a
1545.527226	2.7	forage	0	1.309	n/a	n/a	n/a	1.848917727	71.66666667	5	45.81396811	1
1556.394789	2.7	forage	0	0.843	n/a	n/a	n/a	-15.81876834	71.66666667	10	60.11712188	0
1564.349391	2.7	engage	0	0.852	75.9	23.85	0	n/a	n/a	n/a	n/a	n/a
1573.857661	2.7	forage	0	2.456	n/a	n/a	n/a	-27.92319467	70	5	71.4723354	0
1581.464953	2.7	engage	0	0.617	113.75	6.9	1	n/a	n/a	n/a	n/a	n/a
1594.654929	2.7	forage	0	2.714	n/a	n/a	n/a	-20.15549017	66.66666667	5	65.85061114	0
1601.380413	2.7	engage	0	1.004	16.8	24.6	0	n/a	n/a	n/a	n/a	n/a
1610.59128	2.7	forage	0	1.823	n/a	n/a	n/a	28.05257281	80	5	25.32334893	1
1621.209619	2.7	forage	0	0.565	n/a	n/a	n/a	7.559832671	76.66666667	20	43.90040742	1
1629.570033	2.7	forage	0	7.423	n/a	n/a	n/a	-9.803671847	66.66666667	5	57.20348574	0
1639.961352	2.7	engage	0	1.046	17	48.95	0	n/a	n/a	n/a	n/a	n/a
1648.90404	2.7	forage	0	1.251	n/a	n/a	n/a	-21.5425381	58.33333333	5	63.04099391	0
1656.727023	2.7	engage	0	0.588	38.25	94.8	0	n/a	n/a	n/a	n/a	n/a
1665.68568	2.7	forage	0	2.084	n/a	n/a	n/a	-13.64683869	60	20	55.68967859	0
1672.409464	2.7	engage	0	1.376	57.2	43.6	0	n/a	n/a	n/a	n/a	n/a
1683.204796	2.7	forage	0	1.553	n/a	n/a	n/a	6.877346881	91.66666667	5	48.43269956	1
1692.867305	2.7	forage	0	1.976	n/a	n/a	n/a	4.221415757	83.33333333	10	50.52746341	0
1700.477571	2.7	engage	0	1.51	48.5	62.65	0	n/a	n/a	n/a	n/a	n/a
1713.815912	2.7	forage	0	1.835	n/a	n/a	n/a	20.51169961	78.33333333	5	35.40488406	1
1723.332455	2.7	forage	0	2.736	n/a	n/a	n/a	-12.15927603	63.33333333	10	58.14020925	0
1729.189278	2.7	engage	0	1.227	31.5	34.1	0	n/a	n/a	n/a	n/a	n/a
1742.388306	2.7	forage	0	0.684	n/a	n/a	n/a	-8.858335429	73.33333333	5	61.68764147	0
1748.104791	2.7	engage	0	1.89	69.6	12	1	n/a	n/a	n/a	n/a	n/a
1756.250263	2.7	forage	0	3.557	n/a	n/a	n/a	12.4882635	63.33333333	10	30.88199789	1
1765.562553	2.7	forage	0	2.703	n/a	n/a	n/a	17.30985363	66.66666667	5	26.38622303	1
1775.328727	2.7	forage	0	1.201	n/a	n/a	n/a	-21.57848364	46.66666667	10	52.67451335	0
1783.05268	2.7	engage	0	0.821	73.5	65.7	1	n/a	n/a	n/a	n/a	n/a
