onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
349.9616153	2.7	engage	0	0.56	75.6	15.25	1	n/a	n/a	n/a	n/a	n/a
363.6519591	2.7	forage	0	0.829	n/a	n/a	n/a	-22.03159298	70	10	68.93051154	0
370.460629	2.7	engage	0	1.047	32.5	74.1	0	n/a	n/a	n/a	n/a	n/a
379.6170493	2.7	forage	0	1.072	n/a	n/a	n/a	-15.42718508	75	10	68.91723253	0
386.2261161	2.7	engage	0	1.078	111.15	15.25	1	n/a	n/a	n/a	n/a	n/a
396.3706999	2.7	forage	0	3.634	n/a	n/a	n/a	-12.7522576	81.66666667	10	65.74714552	0
403.9250141	2.7	engage	0	0.894	21.2	64.35	0	n/a	n/a	n/a	n/a	n/a
415.3179626	2.7	forage	0	0.764	n/a	n/a	n/a	-7.825966165	70	10	55.69963785	0
423.173842	2.7	engage	0	1.025	36	39.6	0	n/a	n/a	n/a	n/a	n/a
431.3150346	2.7	forage	0	2.821	n/a	n/a	n/a	15.01446607	71.66666667	10	35.39824456	1
442.5457268	2.7	forage	0	1.159	n/a	n/a	n/a	-21.18372818	65	5	64.60349077	0
449.1927737	2.7	engage	0	3.123	35	34.8	1	n/a	n/a	n/a	n/a	n/a
460.6171125	2.7	forage	0	1.541	n/a	n/a	n/a	-19.52141743	71.66666667	20	67.46816056	0
467.525669	2.7	engage	0	0.679	83.85	16.8	1	n/a	n/a	n/a	n/a	n/a
479.1157031	2.7	forage	0	7.089	n/a	n/a	n/a	6.594245762	68.33333333	5	41.7829586	1
493.6113588	2.7	forage	0	2.414	n/a	n/a	n/a	19.93485572	78.33333333	20	30.88199789	0
500.4190704	2.7	engage	0	0.523	12.6	50.7	0	n/a	n/a	n/a	n/a	n/a
511.6094872	2.7	forage	0	0.99	n/a	n/a	n/a	-10.12967155	78.33333333	20	63.04099391	0
518.1679446	2.7	engage	0	0.707	34.25	100.8	0	n/a	n/a	n/a	n/a	n/a
531.9607566	2.7	forage	0	3.73	n/a	n/a	n/a	16.24847342	85	5	40.43624566	0
541.8998265	2.7	engage	0	3.086	38.5	54	0	n/a	n/a	n/a	n/a	n/a
553.2467803	2.7	forage	0	3.432	n/a	n/a	n/a	7.73773452	81.66666667	5	45.81396811	0
561.5986091	2.7	engage	0	0.812	49.5	22.5	1	n/a	n/a	n/a	n/a	n/a
574.0388529	2.7	forage	0	2.346	n/a	n/a	n/a	3.587748772	76.66666667	5	47.22541623	0
582.597789	2.7	engage	0	2.239	34.65	38	1	n/a	n/a	n/a	n/a	n/a
594.2889463	2.7	forage	0	3.641	n/a	n/a	n/a	30.81338967	83.33333333	10	26.39784216	1
604.6920847	2.7	forage	0	1.467	n/a	n/a	n/a	13.02248546	76.66666667	10	42.53654243	1
614.0110774	2.7	forage	0	1.084	n/a	n/a	n/a	-13.55956608	66.66666667	5	63.04099391	0
623.9781703	2.7	engage	0	0.817	18.75	41.4	0	n/a	n/a	n/a	n/a	n/a
633.9701845	2.7	forage	0	2.081	n/a	n/a	n/a	21.84876683	68.33333333	20	25.32334893	0
641.7271037	2.7	engage	0	0.671	21	44.75	0	n/a	n/a	n/a	n/a	n/a
650.784946	2.7	forage	0	1.017	n/a	n/a	n/a	-27.9058213	55	5	67.47590664	0
657.5428295	2.7	engage	0	0.62	24.9	50.7	0	n/a	n/a	n/a	n/a	n/a
665.6552021	2.7	forage	0	1.973	n/a	n/a	n/a	12.29411331	85	10	42.53654243	0
674.3084392	2.7	engage	0	0.748	13.95	32	0	n/a	n/a	n/a	n/a	n/a
683.3093211	2.7	forage	0	1.902	n/a	n/a	n/a	-20.93008065	76.66666667	10	68.91723253	0
690.2240552	2.7	engage	0	1.538	26	39.5	0	n/a	n/a	n/a	n/a	n/a
698.2821975	2.7	forage	0	1.217	n/a	n/a	n/a	4.275398622	96.66666667	5	54.31253458	0
705.0898113	2.7	engage	0	1.024	24.9	70.5	0	n/a	n/a	n/a	n/a	n/a
715.7303421	2.7	forage	0	2.039	n/a	n/a	n/a	-2.021028453	81.66666667	20	52.6783864	0
722.3387592	2.7	engage	0	1.192	53.1	89	0	n/a	n/a	n/a	n/a	n/a
731.4305322	2.7	forage	0	0.883	n/a	n/a	n/a	-14.83394531	80	10	68.93051154	0
739.3544012	2.7	engage	0	0.512	14.5	96.2	0	n/a	n/a	n/a	n/a	n/a
751.5467423	2.7	forage	0	1.466	n/a	n/a	n/a	-11.330924	66.66666667	20	55.56574116	0
759.1032232	2.7	engage	0	1.769	46.2	24.2	1	n/a	n/a	n/a	n/a	n/a
770.0635771	2.7	forage	0	0.812	n/a	n/a	n/a	-13.37439767	76.66666667	10	66.37596197	0
776.7699908	2.7	engage	0	0.68	32.2	91	0	n/a	n/a	n/a	n/a	n/a
788.0113783	2.7	forage	0	1.929	n/a	n/a	n/a	15.70543568	73.33333333	5	36.65643076	1
797.709282	2.7	forage	0	0.774	n/a	n/a	n/a	-23.84255487	53.33333333	5	61.91947085	0
805.4670379	2.7	engage	0	1.039	73.5	89.4	0	n/a	n/a	n/a	n/a	n/a
814.811251	2.7	forage	0	0.785	n/a	n/a	n/a	-17.05172443	71.66666667	20	66.37264222	0
823.5825598	2.7	engage	0	1.89	65.65	56.7	0	n/a	n/a	n/a	n/a	n/a
834.0753124	2.7	forage	0	0.705	n/a	n/a	n/a	-5.480321245	90	5	63.0313113	0
840.6815078	2.7	engage	0	0.567	85.8	19.25	1	n/a	n/a	n/a	n/a	n/a
850.7930867	2.7	forage	0	2.973	n/a	n/a	n/a	-18.22675083	51.66666667	20	52.6783864	0
858.0305221	2.7	engage	0	1.011	76.95	30	1	n/a	n/a	n/a	n/a	n/a
868.1720587	2.7	forage	0	0.871	n/a	n/a	n/a	-19.04859246	73.33333333	5	69.07907047	0
877.0297213	2.7	engage	0	0.924	41.4	106.6	0	n/a	n/a	n/a	n/a	n/a
888.9719083	2.7	forage	0	1.182	n/a	n/a	n/a	-20.17955837	63.33333333	10	65.73607967	0
896.5447815	2.7	engage	0	3.775	77.35	61.2	1	n/a	n/a	n/a	n/a	n/a
907.9694347	2.7	forage	0	3.865	n/a	n/a	n/a	19.82321982	80	20	35.39824456	0
914.8936786	2.7	engage	0	1.091	42	27.75	1	n/a	n/a	n/a	n/a	n/a
926.038168	2.7	forage	0	0.664	n/a	n/a	n/a	-17.68743859	75	10	67.46816056	0
932.8925847	2.7	engage	0	1.651	61.75	31.8	1	n/a	n/a	n/a	n/a	n/a
942.1014095	2.7	forage	0	1.631	n/a	n/a	n/a	-8.570734202	90	5	64.60349077	0
950.9581004	2.7	engage	0	0.921	26.8	30	1	n/a	n/a	n/a	n/a	n/a
962.7712174	2.7	forage	0	2.963	n/a	n/a	n/a	10.12600137	68.33333333	10	40.60444646	0
973.6400938	2.7	engage	0	12.064	28	22.8	1	n/a	n/a	n/a	n/a	n/a
994.8027121	2.7	forage	0	1.964	n/a	n/a	n/a	-10.18933488	65	5	55	0
1004.754825	2.7	engage	0	0.748	36	8.6	1	n/a	n/a	n/a	n/a	n/a
1015.91454	2.7	forage	0	1.01	n/a	n/a	n/a	-33.44742887	48.33333333	10	66.37264222	0
1022.673628	2.7	engage	0	0.637	104.65	21.35	1	n/a	n/a	n/a	n/a	n/a
1031.579922	2.7	forage	0	1.215	n/a	n/a	n/a	-3.308520698	80	5	58.14020925	0
1040.535927	2.7	engage	0	0.638	60.5	64.35	0	n/a	n/a	n/a	n/a	n/a
1049.84319	2.7	forage	0	0.919	n/a	n/a	n/a	5.461564643	88.33333333	20	52.67451335	0
1056.468374	2.7	engage	0	0.63	47	75.15	0	n/a	n/a	n/a	n/a	n/a
1068.363449	2.7	forage	0	5.593	n/a	n/a	n/a	18.15908321	96.66666667	10	40.43624566	1
1081.462405	2.7	forage	0	1.632	n/a	n/a	n/a	-19.51228811	78.33333333	5	67.3110256	0
1088.366369	2.7	engage	0	0.914	30.25	100.75	0	n/a	n/a	n/a	n/a	n/a
1098.862262	2.7	forage	0	0.863	n/a	n/a	n/a	-7.845921567	73.33333333	20	58.68741512	0
1106.415934	2.7	engage	0	0.791	28.4	68.2	0	n/a	n/a	n/a	n/a	n/a
1116.806731	2.7	forage	0	1.331	n/a	n/a	n/a	10.03140687	78.33333333	10	45.88368291	0
1125.664115	2.7	engage	0	0.949	53.2	37.35	1	n/a	n/a	n/a	n/a	n/a
1138.918553	2.7	forage	0	0.922	n/a	n/a	n/a	-3.79021679	65	10	50.52746341	0
1145.712856	2.7	engage	0	0.88	28.5	55.3	0	n/a	n/a	n/a	n/a	n/a
1154.909925	2.7	forage	0	3.571	n/a	n/a	n/a	24.75190886	91.66666667	5	35.56450883	1
1165.487175	2.7	forage	0	1.204	n/a	n/a	n/a	-11.01552906	73.33333333	20	61.91947085	0
1173.461218	2.7	engage	0	1.47	62.5	71.4	1	n/a	n/a	n/a	n/a	n/a
1183.468271	2.7	forage	0	1.029	n/a	n/a	n/a	-25.44702815	46.66666667	20	56.53953523	0
1189.377405	2.7	engage	0	0.741	56.1	58.5	0	n/a	n/a	n/a	n/a	n/a
1199.67267	2.7	forage	0	0.861	n/a	n/a	n/a	-28.61532619	61.66666667	10	71.4723354	0
1208.627553	2.7	engage	0	0.825	48.75	9	1	n/a	n/a	n/a	n/a	n/a
1218.219416	2.7	forage	0	4.096	n/a	n/a	n/a	22.24217595	81.66666667	10	36.3604195	1
1228.984394	2.7	forage	0	0.971	n/a	n/a	n/a	-5.283515249	80	10	60.11712188	0
1235.941076	2.7	engage	0	0.516	20.7	81.95	0	n/a	n/a	n/a	n/a	n/a
1244.583644	2.7	forage	0	0.948	n/a	n/a	n/a	-16.83206747	90	10	71.4723354	0
1251.239782	2.7	engage	0	1.656	24.15	32.5	1	n/a	n/a	n/a	n/a	n/a
1261.681509	2.7	forage	0	1.064	n/a	n/a	n/a	-18.01024764	61.66666667	20	60.86129973	0
1270.488524	2.7	engage	0	0.812	47.4	19.6	1	n/a	n/a	n/a	n/a	n/a
1283.534561	2.7	forage	0	2.889	n/a	n/a	n/a	26.20728837	80	10	26.38622303	1
1292.684441	2.7	forage	0	1.019	n/a	n/a	n/a	1.391308284	71.66666667	10	48.45261808	0
1299.303479	2.7	engage	0	0.577	23.55	77.85	0	n/a	n/a	n/a	n/a	n/a
1311.495952	2.7	forage	0	3.076	n/a	n/a	n/a	4.860320574	70	5	43.89210804	1
1322.327672	2.7	forage	0	1.067	n/a	n/a	n/a	-30.81071542	60	10	71.4723354	0
1328.035016	2.7	engage	0	0.653	68.25	7.8	1	n/a	n/a	n/a	n/a	n/a
1338.793537	2.7	forage	0	1.913	n/a	n/a	n/a	31.27201348	88.33333333	20	26.39784216	0
1348.750543	2.7	engage	0	0.552	16	21.5	1	n/a	n/a	n/a	n/a	n/a
