onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
437.2393706	2.7	engage	0	1.176	20.65	15	1	n/a	n/a	n/a	n/a	n/a
445.4812139	2.7	forage	0	2.55	n/a	n/a	n/a	-1.743257381	73.33333333	5	49.5	1
453.4264745	2.7	forage	0	1.673	n/a	n/a	n/a	-19.30334658	56.66666667	20	58.14020925	0
459.3213279	2.7	engage	0	1.852	89	37.95	1	n/a	n/a	n/a	n/a	n/a
470.4253226	2.7	forage	0	2.633	n/a	n/a	n/a	6.199102996	71.66666667	5	45.88368291	0
477.1869374	2.7	engage	0	0.869	31.5	18.9	0	n/a	n/a	n/a	n/a	n/a
487.7293575	2.7	forage	0	1.726	n/a	n/a	n/a	-23.61955971	68.33333333	20	71.4723354	0
494.4882005	2.7	engage	0	0.905	13.2	59.8	0	n/a	n/a	n/a	n/a	n/a
503.67482	2.7	forage	0	1.434	n/a	n/a	n/a	-14.19282732	70	20	60.91745888	0
511.4847806	2.7	engage	0	1.147	79.2	59.4	0	n/a	n/a	n/a	n/a	n/a
520.880845	2.7	forage	0	1.291	n/a	n/a	n/a	0.195146119	93.33333333	20	56.53953523	0
527.5880023	2.7	engage	0	0.928	73.15	72.45	1	n/a	n/a	n/a	n/a	n/a
538.0729184	2.7	forage	0	2.932	n/a	n/a	n/a	15.11645625	78.33333333	20	41.78074544	0
545.8493506	2.7	engage	0	1.055	45.6	38.5	1	n/a	n/a	n/a	n/a	n/a
555.9385964	2.7	forage	0	2.419	n/a	n/a	n/a	12.63420351	66.66666667	10	36.35848297	1
566.4405681	2.7	forage	0	1.741	n/a	n/a	n/a	-23.01079087	63.33333333	5	65.85061114	0
575.0309207	2.7	engage	0	0.647	18.6	106.2	0	n/a	n/a	n/a	n/a	n/a
583.970374	2.7	forage	0	1.996	n/a	n/a	n/a	-17.15364083	60	10	60.86821588	0
592.5131385	2.7	engage	0	0.732	26.25	100.8	0	n/a	n/a	n/a	n/a	n/a
604.0003852	2.7	forage	0	2.738	n/a	n/a	n/a	15.56792415	80	5	41.78074544	1
613.4337795	2.7	forage	0	1.409	n/a	n/a	n/a	-25.9348289	63.33333333	20	69.07741059	0
620.9807516	2.7	engage	0	1.028	80.6	27	1	n/a	n/a	n/a	n/a	n/a
630.9193504	2.7	forage	0	1.615	n/a	n/a	n/a	-3.717495766	76.66666667	10	58.14020925	0
637.7271462	2.7	engage	0	1.249	70	69.85	0	n/a	n/a	n/a	n/a	n/a
649.016383	2.7	forage	0	2.085	n/a	n/a	n/a	20.7227621	81.66666667	10	36.65643076	1
657.8128986	2.7	forage	0	2.189	n/a	n/a	n/a	37.08274232	88.33333333	20	20.58799859	0
663.4588677	2.7	engage	0	0.803	6.5	35.4	0	n/a	n/a	n/a	n/a	n/a
674.6155446	2.7	forage	0	1.294	n/a	n/a	n/a	-21.68241034	65	10	65.65944872	0
681.4077341	2.7	engage	0	0.736	87.75	41.85	1	n/a	n/a	n/a	n/a	n/a
691.8132891	2.7	forage	0	2.112	n/a	n/a	n/a	19.74061332	85	10	35.40488406	1
700.8967795	2.7	forage	0	1.038	n/a	n/a	n/a	-20.88777224	66.66666667	10	63.6050752	0
707.4894833	2.7	engage	0	0.63	107.4	55	1	n/a	n/a	n/a	n/a	n/a
716.4765066	2.7	forage	0	2.004	n/a	n/a	n/a	8.880024479	78.33333333	20	42.53239274	0
725.1717215	2.7	engage	0	0.699	70	20.7	1	n/a	n/a	n/a	n/a	n/a
734.3115598	2.7	forage	0	2.718	n/a	n/a	n/a	13.65010311	75	5	41.7829586	1
742.5757425	2.7	forage	0	3.475	n/a	n/a	n/a	41.75237999	91.66666667	20	15.14858408	0
752.3034367	2.7	engage	0	2.183	7.9	9.45	0	n/a	n/a	n/a	n/a	n/a
760.7763457	2.7	forage	0	2.413	n/a	n/a	n/a	24.12071324	75	20	20.30222323	0
767.5190907	2.7	engage	0	0.876	25.6	24.75	1	n/a	n/a	n/a	n/a	n/a
776.3592284	2.7	forage	0	2.559	n/a	n/a	n/a	6.857686568	91.66666667	5	48.45261808	0
784.2551609	2.7	engage	0	0.682	25.8	64.35	0	n/a	n/a	n/a	n/a	n/a
794.4392717	2.7	forage	0	2.958	n/a	n/a	n/a	35.87201013	80	20	20.30222323	0
800.25047	2.7	engage	0	1.07	22.4	11.85	1	n/a	n/a	n/a	n/a	n/a
810.5042048	2.7	forage	0	1.61	n/a	n/a	n/a	-4.288493201	88.33333333	5	57.20348574	0
816.15198	2.7	engage	0	0.801	14.75	98.45	0	n/a	n/a	n/a	n/a	n/a
829.6554468	2.7	forage	0	1.918	n/a	n/a	n/a	-12.42116761	80	20	65.74714552	0
838.4148215	2.7	engage	0	0.704	16.4	97.5	0	n/a	n/a	n/a	n/a	n/a
847.4204551	2.7	forage	0	2.433	n/a	n/a	n/a	11.57400366	86.66666667	5	43.89210804	1
857.2184028	2.7	forage	0	1.188	n/a	n/a	n/a	-18.7435072	65	10	63.6050752	0
863.1799839	2.7	engage	0	1.146	87.45	105.6	0	n/a	n/a	n/a	n/a	n/a
872.3179586	2.7	forage	0	1.67	n/a	n/a	n/a	5.785222071	86.66666667	10	52.67451335	0
880.0128699	2.7	engage	0	0.954	78	25.65	1	n/a	n/a	n/a	n/a	n/a
889.9218439	2.7	forage	0	3.215	n/a	n/a	n/a	-29.99311571	53.33333333	20	66.17179719	0
899.1944867	2.7	engage	0	1.244	58.5	38.5	1	n/a	n/a	n/a	n/a	n/a
907.238705	2.7	forage	0	2.94	n/a	n/a	n/a	4.17829586	81.66666667	5	48.43269956	1
916.0816004	2.7	forage	0	1.114	n/a	n/a	n/a	-27.97655048	61.66666667	5	67.3110256	0
921.7264169	2.7	engage	0	0.869	41.8	40.3	0	n/a	n/a	n/a	n/a	n/a
930.9811264	2.7	forage	0	1.446	n/a	n/a	n/a	-11.25154503	80	20	60.86129973	0
936.5254914	2.7	engage	0	1.622	101.4	24.85	1	n/a	n/a	n/a	n/a	n/a
944.568378	2.7	forage	0	2.952	n/a	n/a	n/a	22.14857737	76.66666667	10	30.84382073	1
956.3308943	2.7	forage	0	1.884	n/a	n/a	n/a	-10.66260248	61.66666667	10	55.56574116	0
966.0737094	2.7	engage	0	0.886	16.45	67.1	0	n/a	n/a	n/a	n/a	n/a
976.1671786	2.7	forage	0	4.971	n/a	n/a	n/a	31.39325822	85	20	25.60110155	0
984.3558163	2.7	engage	0	0.548	16.8	40.5	0	n/a	n/a	n/a	n/a	n/a
995.4974424	2.7	forage	0	5.038	n/a	n/a	n/a	15.10389652	66.66666667	10	35.40488406	0
1006.654488	2.7	engage	0	1.143	43.25	60.55	0	n/a	n/a	n/a	n/a	n/a
1018.897073	2.7	forage	0	5.12	n/a	n/a	n/a	25.04849186	76.66666667	20	25.31338967	1
1030.878373	2.7	forage	0	1.674	n/a	n/a	n/a	-12.81114632	61.66666667	10	56.09579498	0
1038.840674	2.7	engage	0	1.427	30.25	34.5	1	n/a	n/a	n/a	n/a	n/a
1048.275115	2.7	forage	0	1.419	n/a	n/a	n/a	-11.16868031	71.66666667	20	60.5	0
1057.234759	2.7	engage	0	0.772	11.2	67.65	0	n/a	n/a	n/a	n/a	n/a
1067.673092	2.7	forage	0	1.42	n/a	n/a	n/a	-29.50964908	58.33333333	10	67.3110256	0
1074.633655	2.7	engage	0	1.158	46.2	40.3	0	n/a	n/a	n/a	n/a	n/a
1084.96233	2.7	forage	0	1.657	n/a	n/a	n/a	-23.8975521	55	5	63.04099391	0
1090.670655	2.7	engage	0	1.294	31.75	61.8	0	n/a	n/a	n/a	n/a	n/a
1103.961775	2.7	forage	0	2.856	n/a	n/a	n/a	-5.052829335	85	5	61.68764147	0
1111.831417	2.7	engage	0	0.865	108	30.9	1	n/a	n/a	n/a	n/a	n/a
1124.975324	2.7	forage	0	2.178	n/a	n/a	n/a	20.4682293	85	20	30.84382073	0
1130.880814	2.7	engage	0	0.785	46.2	7.05	1	n/a	n/a	n/a	n/a	n/a
1143.236823	2.7	forage	0	1.217	n/a	n/a	n/a	-24.02447731	63.33333333	10	63.6050752	0
1150.145678	2.7	engage	0	2.967	62.4	59.4	1	n/a	n/a	n/a	n/a	n/a
1159.805022	2.7	forage	0	3.043	n/a	n/a	n/a	30.90016431	86.66666667	10	25.32334893	0
1167.061323	2.7	engage	0	1.387	20.7	10.5	0	n/a	n/a	n/a	n/a	n/a
1178.617307	2.7	forage	0	1.277	n/a	n/a	n/a	-8.29019667	76.66666667	10	60.57220462	0
1184.512654	2.7	engage	0	1.929	71.4	18.4	1	n/a	n/a	n/a	n/a	n/a
1195.983197	2.7	forage	0	3.28	n/a	n/a	n/a	-14.52439683	66.66666667	10	60.5	0
1202.259236	2.7	engage	0	1.464	17.8	80.3	0	n/a	n/a	n/a	n/a	n/a
1212.564253	2.7	forage	0	1.584	n/a	n/a	n/a	-24.5939993	66.66666667	10	67.3110256	0
1220.42477	2.7	engage	0	0.959	85.8	107.9	0	n/a	n/a	n/a	n/a	n/a
1231.314319	2.7	forage	0	0.947	n/a	n/a	n/a	-13.47917274	86.66666667	10	66.18009657	0
1240.90685	2.7	engage	0	0.56	27.5	104	0	n/a	n/a	n/a	n/a	n/a
1249.348474	2.7	forage	0	1.54	n/a	n/a	n/a	-2.274786647	80	20	56.54562145	0
1255.305961	2.7	engage	0	1.711	80.1	71.5	1	n/a	n/a	n/a	n/a	n/a
1263.699696	2.7	forage	0	2.342	n/a	n/a	n/a	-0.473968446	88.33333333	5	56.53953523	0
1270.508115	2.7	engage	0	1.046	78.1	78.3	1	n/a	n/a	n/a	n/a	n/a
1280.743399	2.7	forage	0	1.308	n/a	n/a	n/a	14.52028402	83.33333333	10	38.14589306	0
1288.64203	2.7	engage	0	1.162	18.9	9.7	1	n/a	n/a	n/a	n/a	n/a
1297.725578	2.7	forage	0	1.608	n/a	n/a	n/a	-13.08766326	76.66666667	20	65.74714552	0
1303.524211	2.7	engage	0	0.415	59.6	98.15	0	n/a	n/a	n/a	n/a	n/a
1315.911361	2.7	forage	0	1.033	n/a	n/a	n/a	-14.47412102	91.66666667	10	68.93051154	0
1322.618527	2.7	engage	0	0.942	28.25	105.3	0	n/a	n/a	n/a	n/a	n/a
1335.056658	2.7	forage	0	2.756	n/a	n/a	n/a	16.45322838	81.66666667	20	36.3604195	0
1342.017298	2.7	engage	0	0.725	17.7	35.7	0	n/a	n/a	n/a	n/a	n/a
