onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
1150.704927	2.7	forage	0	0.6	n/a	n/a	n/a	-13.10328454	68.33333333	20	60.90666968	0
1157.628651	2.7	engage	0	0.643	59.4	34.65	1	n/a	n/a	n/a	n/a	n/a
1167.971198	2.7	forage	0	0.879	n/a	n/a	n/a	-0.873648207	68.33333333	5	50.62677934	0
1174.778377	2.7	engage	0	0.464	40	18	1	n/a	n/a	n/a	n/a	n/a
1182.92166	2.7	forage	0	0.899	n/a	n/a	n/a	-26.30464933	58.33333333	10	65.85061114	0
1188.676693	2.7	engage	0	0.812	12	81.6	0	n/a	n/a	n/a	n/a	n/a
1200.017568	2.7	forage	0	0.797	n/a	n/a	n/a	-1.515799004	83.33333333	10	55	0
1207.775527	2.7	engage	0	0.788	13.9	75.5	0	n/a	n/a	n/a	n/a	n/a
1219.831109	2.7	forage	0	0.68	n/a	n/a	n/a	-14.69112218	71.66666667	5	65.83816206	0
1226.724421	2.7	engage	0	1.394	78.6	22.2	1	n/a	n/a	n/a	n/a	n/a
1236.468217	2.7	forage	0	1.048	n/a	n/a	n/a	-18.03350435	78.33333333	5	67.46816056	0
1246.323153	2.7	engage	0	0.659	69.55	30.9	1	n/a	n/a	n/a	n/a	n/a
1256.368425	2.7	forage	0	0.868	n/a	n/a	n/a	-18.33285381	76.66666667	20	66	0
1262.338881	2.7	engage	0	4.214	33	4.2	1	n/a	n/a	n/a	n/a	n/a
1274.994193	2.7	forage	0	0.899	n/a	n/a	n/a	-24.22996999	60	20	67.46816056	0
1280.904448	2.7	engage	0	0.471	33.15	32.4	1	n/a	n/a	n/a	n/a	n/a
1290.164228	2.7	forage	0	1.982	n/a	n/a	n/a	33.05274718	78.33333333	20	20.58799859	1
1302.08093	2.7	forage	0	3.066	n/a	n/a	n/a	8.728293345	70	10	42.53654243	0
1308.069381	2.7	engage	0	0.148	12.15	52	1	n/a	n/a	n/a	n/a	n/a
