onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
199.1873908	2.7	engage	0	0.826	10.2	91.85	0	n/a	n/a	n/a	n/a	n/a
211.2313821	2.7	forage	0	2	n/a	n/a	n/a	-8.293977499	75	20	58.13854937	0
217.9028301	2.7	engage	0	1.711	57.2	67.5	1	n/a	n/a	n/a	n/a	n/a
226.1902751	2.7	forage	0	4.676	n/a	n/a	n/a	-1.846538571	85	20	60.11712188	1
238.5107474	2.7	forage	0	1.743	n/a	n/a	n/a	14.57937562	85	20	45.8283537	1
248.85733	2.7	forage	0	1.772	n/a	n/a	n/a	-3.934828899	73.33333333	5	58.14020925	0
257.5504794	2.7	engage	0	1.201	57.5	23.65	1	n/a	n/a	n/a	n/a	n/a
267.4384176	2.7	forage	0	3.653	n/a	n/a	n/a	-4.710323089	73.33333333	20	55.55799507	0
274.3493808	2.7	engage	0	1.393	80.3	15.05	1	n/a	n/a	n/a	n/a	n/a
284.386812	2.7	forage	0	1.453	n/a	n/a	n/a	-10.1892611	56.66666667	20	51.20220311	0
291.2824385	2.7	engage	0	1.555	21.6	49.5	0	n/a	n/a	n/a	n/a	n/a
302.8179013	2.7	forage	0	1.256	n/a	n/a	n/a	2.15199269	80	20	52.67451335	0
308.4140806	2.7	engage	0	0.666	73	29.25	1	n/a	n/a	n/a	n/a	n/a
321.3042902	2.7	forage	0	1.725	n/a	n/a	n/a	-5.591957145	91.66666667	20	60.90666968	0
327.8962368	2.7	engage	0	0.917	24	65.7	0	n/a	n/a	n/a	n/a	n/a
335.9540825	2.7	forage	0	3.038	n/a	n/a	n/a	11.21698271	78.33333333	10	41.12509431	1
344.4323454	2.7	forage	0	2.344	n/a	n/a	n/a	28.01553912	85	20	25.32334893	1
353.9655634	2.7	forage	0	2.257	n/a	n/a	n/a	-25.81727277	70	20	70.4617474	0
360.6274962	2.7	engage	0	0.795	25.6	72.15	0	n/a	n/a	n/a	n/a	n/a
370.4141051	2.7	forage	0	3.323	n/a	n/a	n/a	25.28531932	86.66666667	5	30.95530909	1
382.8826526	2.7	forage	0	3.82	n/a	n/a	n/a	12.03485908	86.66666667	10	42.53239274	1
396.2032512	2.7	forage	0	0.756	n/a	n/a	n/a	-19.34259343	71.66666667	10	66.37596197	0
403.8080931	2.7	engage	0	0.63	28.35	87.75	0	n/a	n/a	n/a	n/a	n/a
413.7979087	2.7	forage	0	3.153	n/a	n/a	n/a	3.512224402	76.66666667	5	50.64669785	0
423.856845	2.7	engage	0	1.133	21.6	28.5	0	n/a	n/a	n/a	n/a	n/a
434.5952193	2.7	forage	0	3.642	n/a	n/a	n/a	37.79967976	93.33333333	20	20.30581963	0
444.3389821	2.7	engage	0	0.692	7.2	16.6	0	n/a	n/a	n/a	n/a	n/a
458.4285634	2.7	forage	0	4.818	n/a	n/a	n/a	23.59469846	91.66666667	10	36.65643076	1
469.7989615	2.7	forage	0	1.217	n/a	n/a	n/a	-2.163870027	75	20	56.53953523	0
477.7702456	2.7	engage	0	1.428	53.9	28.35	1	n/a	n/a	n/a	n/a	n/a
487.0116443	2.7	forage	0	3.764	n/a	n/a	n/a	5.457802257	75	10	45.44575223	0
493.8691588	2.7	engage	0	0.688	31.5	58.95	1	n/a	n/a	n/a	n/a	n/a
503.1563677	2.7	forage	0	6.423	n/a	n/a	n/a	0.547796053	68.33333333	10	43.90040742	1
516.4741474	2.7	forage	0	3.841	n/a	n/a	n/a	-20.10892142	61.66666667	20	60.11712188	0
525.5672533	2.7	engage	0	0.856	46.2	13.05	1	n/a	n/a	n/a	n/a	n/a
538.5592782	2.7	forage	0	3.201	n/a	n/a	n/a	29.91014033	80	10	25.31338967	1
548.8548393	2.7	forage	0	4.03	n/a	n/a	n/a	-4.138053083	73.33333333	20	55	0
557.0321965	2.7	engage	0	1.251	11.6	57.5	0	n/a	n/a	n/a	n/a	n/a
567.0366516	2.7	forage	0	3.046	n/a	n/a	n/a	-3.840769244	61.66666667	20	46.92580856	0
573.0310958	2.7	engage	0	1.023	26.1	14	1	n/a	n/a	n/a	n/a	n/a
584.0711538	2.7	forage	0	1.136	n/a	n/a	n/a	-33.33885452	56.66666667	10	71.4723354	0
591.6799345	2.7	engage	0	1.87	44.85	15.3	1	n/a	n/a	n/a	n/a	n/a
604.9523547	2.7	forage	0	1.022	n/a	n/a	n/a	-13.9194457	88.33333333	10	68.93051154	0
610.845436	2.7	engage	0	0.936	13.5	50.05	0	n/a	n/a	n/a	n/a	n/a
619.6534947	2.7	forage	0	1.754	n/a	n/a	n/a	-20.18219573	85	20	71.5	0
626.4944537	2.7	engage	0	3.198	16.2	26	0	n/a	n/a	n/a	n/a	n/a
638.9883244	2.7	forage	0	2.684	n/a	n/a	n/a	10.94773234	65	20	36.3604195	0
646.7598785	2.7	engage	0	0.645	37.5	31.15	0	n/a	n/a	n/a	n/a	n/a
660.6072598	2.7	forage	0	1.436	n/a	n/a	n/a	-10.2426169	71.66666667	10	60.57220462	0
667.3253283	2.7	engage	0	1.12	39	51.6	0	n/a	n/a	n/a	n/a	n/a
676.5833641	2.7	forage	0	1.39	n/a	n/a	n/a	-12.48271214	66.66666667	20	61.91947085	0
682.1744166	2.7	engage	0	0.712	62.5	97.8	0	n/a	n/a	n/a	n/a	n/a
693.9655457	2.7	forage	0	2.616	n/a	n/a	n/a	22.98124507	80	20	32.28846637	1
705.3103533	2.7	forage	0	1.684	n/a	n/a	n/a	35.51467565	81.66666667	20	20.30222323	0
715.0223263	2.7	engage	0	1.097	14.8	21.45	0	n/a	n/a	n/a	n/a	n/a
727.3632903	2.7	forage	0	1.554	n/a	n/a	n/a	-7.843726841	75	5	61.76399577	0
737.2043106	2.7	engage	0	1.114	49.8	27	1	n/a	n/a	n/a	n/a	n/a
747.4367192	2.7	forage	0	3.963	n/a	n/a	n/a	16.74420468	75	5	36.3604195	0
756.3032396	2.7	engage	0	1.404	17.4	16.8	1	n/a	n/a	n/a	n/a	n/a
767.760098	2.7	forage	0	2.15	n/a	n/a	n/a	-22.69641031	56.66666667	10	63.04099391	0
776.5185347	2.7	engage	0	2.776	34	41.4	0	n/a	n/a	n/a	n/a	n/a
786.4928941	2.7	forage	0	1.634	n/a	n/a	n/a	-29.45420921	51.66666667	20	65.66608822	0
793.0342873	2.7	engage	0	1.259	80.1	76.7	0	n/a	n/a	n/a	n/a	n/a
804.275249	2.7	forage	0	0.939	n/a	n/a	n/a	-25.4510303	60	5	67.30604597	0
811.016479	2.7	engage	0	0.695	79.95	25.3	1	n/a	n/a	n/a	n/a	n/a
820.8552196	2.7	forage	0	2.132	n/a	n/a	n/a	6.251352212	66.66666667	20	41.78074544	0
827.765408	2.7	engage	0	1.455	44.8	61.6	0	n/a	n/a	n/a	n/a	n/a
839.5099986	2.7	forage	0	1.805	n/a	n/a	n/a	33.77217444	90	10	25.60110155	1
851.3731412	2.7	forage	0	1.137	n/a	n/a	n/a	-5.476079339	71.66666667	20	56.53953523	0
859.3308484	2.7	engage	0	1.39	74.8	67.05	0	n/a	n/a	n/a	n/a	n/a
870.720439	2.7	forage	0	0.917	n/a	n/a	n/a	-17.44209044	73.33333333	20	67.47590664	0
878.3789857	2.7	engage	0	1.291	43.5	78.65	0	n/a	n/a	n/a	n/a	n/a
889.5215594	2.7	forage	0	1.581	n/a	n/a	n/a	-10.17526281	75	10	63.04099391	0
897.3278997	2.7	engage	0	0.582	15.5	79.2	0	n/a	n/a	n/a	n/a	n/a
905.5176938	2.7	forage	0	1.022	n/a	n/a	n/a	-15.74270912	76.66666667	10	67.47590664	0
914.4601596	2.7	engage	0	2.026	52.5	65.65	0	n/a	n/a	n/a	n/a	n/a
925.9320881	2.7	forage	0	2.32	n/a	n/a	n/a	16.70208071	80	10	41.17599718	0
932.4764632	2.7	engage	0	0.828	25.8	62.8	0	n/a	n/a	n/a	n/a	n/a
944.4690769	2.7	forage	0	2.005	n/a	n/a	n/a	-2.607813155	83.33333333	10	55.56574116	1
955.2790129	2.7	forage	0	2.34	n/a	n/a	n/a	10.36233087	88.33333333	10	45.44575223	1
964.9278976	2.7	forage	0	0.907	n/a	n/a	n/a	-16.76838355	80	10	66.37596197	0
975.6730937	2.7	engage	0	1.028	61.25	40.3	1	n/a	n/a	n/a	n/a	n/a
986.4156115	2.7	forage	0	1.599	n/a	n/a	n/a	28.77943262	85	20	26.39784216	0
992.188718	2.7	engage	0	1.929	13.3	22	0	n/a	n/a	n/a	n/a	n/a
1000.465075	2.7	forage	0	4.094	n/a	n/a	n/a	0.582893215	56.66666667	10	40.43624566	0
1009.72145	2.7	engage	0	0.617	15.75	63.6	0	n/a	n/a	n/a	n/a	n/a
1020.979281	2.7	forage	0	3.483	n/a	n/a	n/a	19.93330651	86.66666667	10	36.35848297	0
1028.336451	2.7	engage	0	0.7	14	42.3	0	n/a	n/a	n/a	n/a	n/a
1038.09081	2.7	forage	0	3.074	n/a	n/a	n/a	-6.046560368	85	20	63.04099391	1
1046.87834	2.7	forage	0	1.354	n/a	n/a	n/a	28.27634257	100	20	32.28846637	1
1056.43509	2.7	forage	0	1.756	n/a	n/a	n/a	8.167421156	88.33333333	5	51.40636789	1
1066.039525	2.7	forage	0	3.205	n/a	n/a	n/a	10.08052077	95	5	49.5	1
1077.139638	2.7	forage	0	2.225	n/a	n/a	n/a	8.166296129	88.33333333	5	51.40636789	1
1086.771752	2.7	forage	0	0.975	n/a	n/a	n/a	2.169827138	85	20	56.09579498	0
1094.37003	2.7	engage	0	0.679	57.75	16.2	1	n/a	n/a	n/a	n/a	n/a
1104.30327	2.7	forage	0	2.259	n/a	n/a	n/a	22.75017186	81.66666667	10	32.30174539	1
1114.887631	2.7	forage	0	2.654	n/a	n/a	n/a	-2.728523045	73.33333333	10	54.31253458	0
1121.730768	2.7	engage	0	0.645	9	86	0	n/a	n/a	n/a	n/a	n/a
1129.77088	2.7	forage	0	1.658	n/a	n/a	n/a	-19.75667723	80	5	71.5	0
1137.563107	2.7	engage	0	0.749	17.9	31.85	1	n/a	n/a	n/a	n/a	n/a
1148.803077	2.7	forage	0	3.377	n/a	n/a	n/a	9.754170649	85	10	46.92580856	1
1161.067896	2.7	forage	0	1.848	n/a	n/a	n/a	4.102808377	78.33333333	5	50.52746341	1
1170.465489	2.7	forage	0	1.073	n/a	n/a	n/a	11.01394296	81.66666667	5	45.44575223	1
1180.020965	2.7	forage	0	0.85	n/a	n/a	n/a	-11.97916101	80	10	64.57693275	0
1188.693292	2.7	engage	0	0.56	83.4	12.8	1	n/a	n/a	n/a	n/a	n/a
1201.935846	2.7	forage	0	0.921	n/a	n/a	n/a	-19.02636856	80	10	71.4723354	0
1208.742048	2.7	engage	0	0.632	26.4	110.5	0	n/a	n/a	n/a	n/a	n/a
1219.179713	2.7	forage	0	1.791	n/a	n/a	n/a	10.00116024	61.66666667	5	36.35848297	1
1228.864213	2.7	forage	0	1.43	n/a	n/a	n/a	-9.217532653	60	5	52.77244605	0
1235.707028	2.7	engage	0	1.168	27	19.6	0	n/a	n/a	n/a	n/a	n/a
1243.816353	2.7	forage	0	2.127	n/a	n/a	n/a	-18.80608454	60	10	63.6050752	1
1257.917006	2.7	forage	0	1.276	n/a	n/a	n/a	32.93176064	86.66666667	10	26.39784216	1
1267.360779	2.7	forage	0	0.899	n/a	n/a	n/a	-19.46675218	61.66666667	20	65.65944872	0
1274.204674	2.7	engage	0	0.744	83.2	49.5	1	n/a	n/a	n/a	n/a	n/a
1284.492769	2.7	forage	0	2.271	n/a	n/a	n/a	-2.242861694	65	10	48.45261808	0
1291.436951	2.7	engage	0	0.563	12.45	57.6	0	n/a	n/a	n/a	n/a	n/a
1303.778199	2.7	forage	0	2.909	n/a	n/a	n/a	7.976406284	83.33333333	5	50.64669785	0
1310.602482	2.7	engage	0	0.861	44.1	75.5	0	n/a	n/a	n/a	n/a	n/a
1319.646088	2.7	forage	0	2.236	n/a	n/a	n/a	20.89402445	76.66666667	5	30.84382073	1
1330.107846	2.7	forage	0	1.009	n/a	n/a	n/a	-24.25398286	55	5	61.91061818	0
1337.954195	2.7	engage	0	0.721	87	66	1	n/a	n/a	n/a	n/a	n/a
1349.258463	2.7	forage	0	1.706	n/a	n/a	n/a	34.14122026	85	10	25.31338967	1
1356.906119	2.7	forage	0	2.282	n/a	n/a	n/a	-6.922237312	65	10	56.53953523	0
1364.6492	2.7	engage	0	1.091	36.85	63	0	n/a	n/a	n/a	n/a	n/a
1373.546119	2.7	forage	0	1.97	n/a	n/a	n/a	-3.841580739	80	20	58.67385946	0
1382.364753	2.7	engage	0	0.635	92.95	8.6	1	n/a	n/a	n/a	n/a	n/a
1393.75532	2.7	forage	0	2.73	n/a	n/a	n/a	9.250121557	68.33333333	10	36.65643076	1
1403.236482	2.7	forage	0	1.015	n/a	n/a	n/a	-19.52671059	53.33333333	10	55.69963785	0
1409.879713	2.7	engage	0	0.548	52.8	99	0	n/a	n/a	n/a	n/a	n/a
1420.073909	2.7	forage	0	1.64	n/a	n/a	n/a	27.58072532	80	10	30.29716815	1
1430.473906	2.7	forage	0	1.255	n/a	n/a	n/a	42.4506715	88.33333333	5	15.14858408	1
1441.234993	2.7	forage	0	1.273	n/a	n/a	n/a	-6.039330684	71.66666667	20	58.68741512	0
1447.127489	2.7	engage	0	0.735	24.6	79.2	0	n/a	n/a	n/a	n/a	n/a
1460.534452	2.7	forage	0	1.656	n/a	n/a	n/a	-12.2193451	63.33333333	20	55.68967859	0
1466.076233	2.7	engage	0	0.633	95.7	49.6	1	n/a	n/a	n/a	n/a	n/a
1476.015029	2.7	forage	0	1.421	n/a	n/a	n/a	-18.47077109	68.33333333	5	67.3110256	0
1483.558574	2.7	engage	0	0.615	70.4	96.85	0	n/a	n/a	n/a	n/a	n/a
1493.801562	2.7	forage	0	3.093	n/a	n/a	n/a	26.00273628	68.33333333	5	20.30581963	1
1502.297665	2.7	forage	0	1.355	n/a	n/a	n/a	-19.90187952	53.33333333	5	57.19684624	0
1510.090198	2.7	engage	0	1.725	30.8	32.75	0	n/a	n/a	n/a	n/a	n/a
1519.034346	2.7	forage	0	1.51	n/a	n/a	n/a	24.79270493	75	5	25.31338967	1
1533.478578	2.7	forage	0	2.159	n/a	n/a	n/a	10.60874872	73.33333333	10	38.15142598	1
1544.811373	2.7	forage	0	3.506	n/a	n/a	n/a	5.512172426	70	10	42.53239274	0
1552.220955	2.7	engage	0	0.873	56.4	26.7	1	n/a	n/a	n/a	n/a	n/a
1560.410547	2.7	forage	0	1.099	n/a	n/a	n/a	-19.64972587	70	20	67.3110256	0
1569.353295	2.7	engage	0	0.894	34.1	63.05	0	n/a	n/a	n/a	n/a	n/a
1583.743609	2.7	forage	0	1.502	n/a	n/a	n/a	12.80727328	71.66666667	20	36.65089784	0
1591.50195	2.7	engage	0	1.704	24.5	15.3	1	n/a	n/a	n/a	n/a	n/a
1600.761322	2.7	forage	0	2.511	n/a	n/a	n/a	37.75395939	85	20	15.14305115	1
1613.878134	2.7	forage	0	1.385	n/a	n/a	n/a	-2.862087755	65	5	50.53410291	0
1619.550163	2.7	engage	0	0.744	22.05	72	0	n/a	n/a	n/a	n/a	n/a
