onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
6.005622356	2.7	forage	0	4.513	n/a	n/a	n/a	-1.538815955	71.66666667	10	47.22541623	0
16.36517781	2.7	engage	0	1.763	39.15	45.6	0	n/a	n/a	n/a	n/a	n/a
28.95349785	2.7	forage	0	3.436	n/a	n/a	n/a	-0.750153413	70	5	49.5	1
37.38557694	2.7	forage	0	3.964	n/a	n/a	n/a	-27.41807588	58.33333333	20	68.91723253	0
47.29665973	2.7	engage	0	0.961	95.55	16.25	1	n/a	n/a	n/a	n/a	n/a
58.13397377	2.7	forage	0	9.236	n/a	n/a	n/a	32.10621196	76.66666667	20	20.58799859	1
73.11523223	2.7	forage	0	4.759	n/a	n/a	n/a	15.10218131	66.66666667	20	35.39824456	0
81.77786204	2.7	engage	0	0.949	51.8	30.75	1	n/a	n/a	n/a	n/a	n/a
90.61539524	2.7	forage	0	3.614	n/a	n/a	n/a	-12.45058431	83.33333333	10	67.46816056	0
98.07680763	2.7	engage	0	0.955	48.75	12	1	n/a	n/a	n/a	n/a	n/a
110.5672217	2.7	forage	0	5.705	n/a	n/a	n/a	-23.0837701	61.66666667	5	66.37596197	0
120.4754591	2.7	engage	0	5.111	37.8	50.05	1	n/a	n/a	n/a	n/a	n/a
132.5299996	2.7	forage	0	2.636	n/a	n/a	n/a	-1.534906024	73.33333333	20	56.54562145	0
140.3409579	2.7	engage	0	1.451	40.5	36.3	1	n/a	n/a	n/a	n/a	n/a
148.3459559	2.7	forage	0	2.052	n/a	n/a	n/a	-14.19587043	73.33333333	10	60.91745888	0
154.106774	2.7	engage	0	1.476	78.75	106.8	0	n/a	n/a	n/a	n/a	n/a
164.4722403	2.7	forage	0	4.832	n/a	n/a	n/a	9.081164596	73.33333333	10	41.78074544	0
172.155573	2.7	engage	0	1.971	63.2	33.25	1	n/a	n/a	n/a	n/a	n/a
183.3275167	2.7	forage	0	3.654	n/a	n/a	n/a	-24.64536324	56.66666667	5	65.66608822	0
192.0877517	2.7	engage	0	1.664	32.85	64.35	0	n/a	n/a	n/a	n/a	n/a
202.7740514	2.7	forage	0	6.678	n/a	n/a	n/a	-3.375118622	68.33333333	10	50.62677934	0
215.7029565	2.7	engage	0	1.437	28	16.2	1	n/a	n/a	n/a	n/a	n/a
225.1586778	2.7	forage	0	5.92	n/a	n/a	n/a	-6.732550341	68.33333333	5	55.56574116	0
236.2849679	2.7	engage	0	0.852	23.45	81.95	0	n/a	n/a	n/a	n/a	n/a
249.192463	2.7	forage	0	3.633	n/a	n/a	n/a	-17.11548212	65	10	61.91947085	0
256.7170405	2.7	engage	0	0.98	84	39	1	n/a	n/a	n/a	n/a	n/a
267.0567261	2.7	forage	0	4.189	n/a	n/a	n/a	-9.455798669	78.33333333	10	60.86821588	0
275.3492604	2.7	engage	0	0.907	15.4	63	0	n/a	n/a	n/a	n/a	n/a
285.3873177	2.7	forage	0	2.883	n/a	n/a	n/a	-7.000325269	76.66666667	10	55	1
295.0190512	2.7	forage	0	3.48	n/a	n/a	n/a	8.303678554	71.66666667	20	41.7829586	0
303.6975096	2.7	engage	0	2.326	38.5	28	1	n/a	n/a	n/a	n/a	n/a
