onset	duration	trial_type	ExcludeBlock	RT	ExpValueLeft	ExpValueRight	Choice_isLeft	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage
6.00579169	2.7	forage	0	3.953	n/a	n/a	n/a	20.853837	80	5	35.39824456	1
17.80937054	2.7	forage	0	1.801	n/a	n/a	n/a	11.10621364	83.33333333	5	43.90040742	0
26.68136009	2.7	engage	0	1.44	7.8	37.2	0	n/a	n/a	n/a	n/a	n/a
36.82697335	2.7	forage	0	2.235	n/a	n/a	n/a	-23.8724142	65	20	67.47590664	0
43.59702358	2.7	engage	0	0.844	34.8	115.7	0	n/a	n/a	n/a	n/a	n/a
52.79011501	2.7	forage	0	1.206	n/a	n/a	n/a	27.81784786	95	20	32.28846637	0
63.74583222	2.7	engage	0	1.11	45.6	5.3	1	n/a	n/a	n/a	n/a	n/a
73.5368847	2.7	forage	0	1.889	n/a	n/a	n/a	0.466646547	88.33333333	20	57.20348574	0
81.24466518	2.7	engage	0	1.115	13.25	72.05	0	n/a	n/a	n/a	n/a	n/a
92.285325	2.7	forage	0	1.499	n/a	n/a	n/a	-2.897092702	73.33333333	10	56.09579498	0
99.16032398	2.7	engage	0	3.464	38.7	61.6	1	n/a	n/a	n/a	n/a	n/a
109.9217988	2.7	forage	0	2.075	n/a	n/a	n/a	6.254413762	65	20	38.14589306	1
121.4392662	2.7	forage	0	1.966	n/a	n/a	n/a	26.27652365	68.33333333	5	20.30222323	1
130.5496159	2.7	forage	0	1.898	n/a	n/a	n/a	-7.943835823	61.66666667	5	49.5	1
140.9564788	2.7	forage	0	2.394	n/a	n/a	n/a	-28.43187298	53.33333333	5	64.60349077	0
148.5102437	2.7	engage	0	1.11	23.4	51.6	0	n/a	n/a	n/a	n/a	n/a
156.8989007	2.7	forage	0	1.431	n/a	n/a	n/a	-27.92306557	53.33333333	20	65.65944872	0
163.8562649	2.7	engage	0	0.862	103.35	45.45	1	n/a	n/a	n/a	n/a	n/a
172.2075641	2.7	forage	0	0.995	n/a	n/a	n/a	-27.68900458	61.66666667	10	69.07907047	0
177.8571878	2.7	engage	0	0.984	57.6	91	0	n/a	n/a	n/a	n/a	n/a
190.6130043	2.7	forage	0	1.028	n/a	n/a	n/a	15.69081032	81.66666667	20	41.7829586	0
197.5749159	2.7	engage	0	1.053	18.9	58.4	0	n/a	n/a	n/a	n/a	n/a
210.9683112	2.7	forage	0	1.118	n/a	n/a	n/a	-5.645073185	63.33333333	5	51.20220311	0
219.7861689	2.7	engage	0	0.952	22	87	0	n/a	n/a	n/a	n/a	n/a
229.8979578	2.7	forage	0	1.138	n/a	n/a	n/a	-16.00388143	73.33333333	5	66.18009657	0
235.7019243	2.7	engage	0	1.388	38	59.15	0	n/a	n/a	n/a	n/a	n/a
245.9599093	2.7	forage	0	1.489	n/a	n/a	n/a	-22.41614942	65	20	65.83816206	0
252.6174683	2.7	engage	0	1.089	61.8	9.45	1	n/a	n/a	n/a	n/a	n/a
264.4787719	2.7	forage	0	1.206	n/a	n/a	n/a	16.63006053	93.33333333	20	43.90040742	1
